benchmark,family,result,time,memory
avg60.i_5_5_4.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
cggmp2005_variant.c.i_3_3_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
check_removal_from_set_after_insertion.i_8_6_6.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
const1.i_3_6_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
count_by_2.i_3_2_2.bpl_11,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
count_by_k.i_3_3_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
count_up_down.i_3_11_2.bpl_9,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
ddlm2013.i_3_4_2.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
ddlm2013.i_3_6_2.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
down.i_4_5_5.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
fragtest_simple.i_4_5_4.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
functions1.i_3_5_2.bpl_9,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
gj2007.c.i_4_3_3.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
gr2006.c.i_4_4_3.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
half_2.i_3_6_2.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
hhk2008.c.i_3_3_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
jain_4.i_2_3_3.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,unsat,2.149,23.434
jain_5.i_2_4_3.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
linear_search.i_6_21_3.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
linear_search.i_6_24_3.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
linear_search.i_7_19_3.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
linear_search.i_7_23_3.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
MADWiFi-encode_ie_ok.i_3_4_3.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
nested9.i_5_6_6.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
nested.c_4_2_2.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
nested.i_4_5_3.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
overflow1.i_3_8_2.bpl_9,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
relax.i_11_7_4.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
sanfoundry_10_ground.i_6_3_3.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
seq.i_4_5_4.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
seq.i_5_5_5.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
simple1.i_3_6_2.bpl_9,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
simple4.i_3_4_2.bpl_9,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
sorting_bubblesort_ground.i_4_3_3.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,unsat,6.416,23.121
standard_allDiff2_ground.i_4_4_3.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
standard_compareModified_ground.i_4_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
standard_copy1_ground.i_3_2_2.bpl_9,20170501-Heizmann-UltimateInvariantSynthesis,unsat,420.309,35.559
standard_copy3_ground.i_3_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
standard_copy4_ground.i_3_2_2.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,unsat,9.951,23.691
standard_copy4_ground.i_3_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
standard_copy5_ground.i_3_2_2.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,unsat,18.485,25.777
standard_copy7_ground.i_3_2_2.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,unsat,66.309,28.48
standard_copyInit_ground.i_3_2_2.bpl_9,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
standard_copyInitSum2_ground.i_3_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
standard_copyInitSum3_ground.i_3_2_2.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,unsat,13.2,23.492
standard_copyInitSum3_ground.i_3_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
standard_init1_ground.i_3_2_2.bpl_9,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
standard_init5_ground.i_3_2_2.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,unsat,669.526,177.297
standard_init6_ground.i_3_2_2.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,unsat,17.007,24.258
standard_init7_ground.i_3_2_2.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,unsat,20.731,25.348
standard_init9_ground.i_3_2_2.bpl_1,20170501-Heizmann-UltimateInvariantSynthesis,unsat,0.206,21.598
standard_init9_ground.i_3_2_2.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,unsat,47.043,28.27
standard_maxInArray_ground.i_3_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
standard_partial_init_ground.i_3_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
standard_password_ground.i_4_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
standard_running.i_4_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
standard_strcmp_ground.i_4_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
standard_strcpy_original.i_3_3_2.bpl_9,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
standard_two_index_01.i_3_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
standard_two_index_04.i_3_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
standard_two_index_05.i_3_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
standard_two_index_06.i_3_2_2.bpl_5,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
sum60.i_5_6_5.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
up.i_4_4_5.bpl_3,20170501-Heizmann-UltimateInvariantSynthesis,memoryout,0,0
MulliganEconomicsModel0001a,20180501-Economics-Mulligan,sat,0.014,20.406
MulliganEconomicsModel0001c,20180501-Economics-Mulligan,sat,0.009,20.406
MulliganEconomicsModel0001e,20180501-Economics-Mulligan,sat,0.011,20.406
MulliganEconomicsModel0004a,20180501-Economics-Mulligan,sat,0.01,20.406
MulliganEconomicsModel0004c,20180501-Economics-Mulligan,unsat,0.016,20.406
MulliganEconomicsModel0004e,20180501-Economics-Mulligan,sat,0.009,20.406
MulliganEconomicsModel0006a,20180501-Economics-Mulligan,sat,0.018,20.406
MulliganEconomicsModel0006c,20180501-Economics-Mulligan,unsat,0.013,20.406
MulliganEconomicsModel0006e,20180501-Economics-Mulligan,sat,0.009,20.406
MulliganEconomicsModel0009a,20180501-Economics-Mulligan,sat,0.016,20.406
MulliganEconomicsModel0009c,20180501-Economics-Mulligan,unsat,0.01,20.406
MulliganEconomicsModel0009e,20180501-Economics-Mulligan,sat,0.015,20.406
MulliganEconomicsModel0012a,20180501-Economics-Mulligan,sat,0.009,20.406
MulliganEconomicsModel0012c,20180501-Economics-Mulligan,unsat,0.016,20.406
MulliganEconomicsModel0012e,20180501-Economics-Mulligan,sat,0.015,20.406
MulliganEconomicsModel0013a,20180501-Economics-Mulligan,sat,0.018,20.406
MulliganEconomicsModel0013c,20180501-Economics-Mulligan,sat,0.01,20.406
MulliganEconomicsModel0013e,20180501-Economics-Mulligan,sat,0.016,20.406
MulliganEconomicsModel0015a,20180501-Economics-Mulligan,sat,0.013,20.406
MulliganEconomicsModel0015c,20180501-Economics-Mulligan,unsat,0.016,20.406
MulliganEconomicsModel0015e,20180501-Economics-Mulligan,sat,0.01,20.406
MulliganEconomicsModel0016a,20180501-Economics-Mulligan,sat,0.012,20.406
MulliganEconomicsModel0016c,20180501-Economics-Mulligan,unsat,0.024,20.535
MulliganEconomicsModel0016e,20180501-Economics-Mulligan,sat,0.017,20.406
MulliganEconomicsModel0018a,20180501-Economics-Mulligan,sat,0.01,20.406
MulliganEconomicsModel0018c,20180501-Economics-Mulligan,unsat,0.019,20.406
MulliganEconomicsModel0018e,20180501-Economics-Mulligan,sat,0.008,20.406
MulliganEconomicsModel0021a,20180501-Economics-Mulligan,sat,0.041,20.543
MulliganEconomicsModel0021c,20180501-Economics-Mulligan,unsat,0.037,20.543
MulliganEconomicsModel0021e,20180501-Economics-Mulligan,sat,0.02,20.547
MulliganEconomicsModel0022a,20180501-Economics-Mulligan,sat,0.018,20.414
MulliganEconomicsModel0022c,20180501-Economics-Mulligan,unsat,0.065,20.648
MulliganEconomicsModel0022e,20180501-Economics-Mulligan,sat,0.011,20.414
MulliganEconomicsModel0023a,20180501-Economics-Mulligan,sat,0.018,20.414
MulliganEconomicsModel0023c,20180501-Economics-Mulligan,unsat,0.067,20.672
MulliganEconomicsModel0023e,20180501-Economics-Mulligan,sat,0.013,20.414
MulliganEconomicsModel0024a,20180501-Economics-Mulligan,sat,0.025,20.539
MulliganEconomicsModel0024c,20180501-Economics-Mulligan,unsat,0.028,20.539
MulliganEconomicsModel0024e,20180501-Economics-Mulligan,sat,0.035,20.543
MulliganEconomicsModel0025a,20180501-Economics-Mulligan,sat,0.024,20.539
MulliganEconomicsModel0025c,20180501-Economics-Mulligan,unsat,0.045,20.547
MulliganEconomicsModel0025e,20180501-Economics-Mulligan,sat,0.018,20.539
MulliganEconomicsModel0026a,20180501-Economics-Mulligan,sat,0.059,20.543
MulliganEconomicsModel0026c,20180501-Economics-Mulligan,unsat,0.096,20.66
MulliganEconomicsModel0026e,20180501-Economics-Mulligan,sat,0.031,20.539
MulliganEconomicsModel0027a,20180501-Economics-Mulligan,sat,0.021,20.539
MulliganEconomicsModel0027c,20180501-Economics-Mulligan,unsat,0.055,20.535
MulliganEconomicsModel0027e,20180501-Economics-Mulligan,sat,0.017,20.539
MulliganEconomicsModel0028a,20180501-Economics-Mulligan,sat,0.056,20.543
MulliganEconomicsModel0028c,20180501-Economics-Mulligan,unsat,0.044,20.543
MulliganEconomicsModel0028e,20180501-Economics-Mulligan,sat,0.017,20.539
MulliganEconomicsModel0029a,20180501-Economics-Mulligan,sat,0.017,20.41
MulliganEconomicsModel0029c,20180501-Economics-Mulligan,unsat,0.121,20.672
MulliganEconomicsModel0029e,20180501-Economics-Mulligan,sat,0.026,20.535
MulliganEconomicsModel0030a,20180501-Economics-Mulligan,sat,0.051,20.547
MulliganEconomicsModel0030c,20180501-Economics-Mulligan,unsat,0.877,21.137
MulliganEconomicsModel0030e,20180501-Economics-Mulligan,sat,0.095,20.676
MulliganEconomicsModel0051a,20180501-Economics-Mulligan,sat,0.014,20.414
MulliganEconomicsModel0051c,20180501-Economics-Mulligan,unsat,0.069,20.648
MulliganEconomicsModel0051e,20180501-Economics-Mulligan,sat,0.018,20.414
MulliganEconomicsModel0052a,20180501-Economics-Mulligan,sat,0.09,20.945
MulliganEconomicsModel0052c,20180501-Economics-Mulligan,unsat,0.246,20.945
MulliganEconomicsModel0052e,20180501-Economics-Mulligan,sat,0.086,20.945
MulliganEconomicsModel0053a,20180501-Economics-Mulligan,sat,0.033,20.543
MulliganEconomicsModel0053c,20180501-Economics-Mulligan,unsat,0.043,20.535
MulliganEconomicsModel0053e,20180501-Economics-Mulligan,sat,0.015,20.414
MulliganEconomicsModel0054a,20180501-Economics-Mulligan,sat,0.033,20.539
MulliganEconomicsModel0054c,20180501-Economics-Mulligan,unsat,0.04,20.543
MulliganEconomicsModel0054e,20180501-Economics-Mulligan,sat,0.016,20.539
MulliganEconomicsModel0055a,20180501-Economics-Mulligan,sat,0.076,20.805
MulliganEconomicsModel0055c,20180501-Economics-Mulligan,unsat,0.053,20.684
MulliganEconomicsModel0055e,20180501-Economics-Mulligan,sat,0.077,20.687
MulliganEconomicsModel0056a,20180501-Economics-Mulligan,sat,0.173,20.922
MulliganEconomicsModel0056c,20180501-Economics-Mulligan,unsat,2.964,21.715
MulliganEconomicsModel0056e,20180501-Economics-Mulligan,sat,0.026,20.566
MulliganEconomicsModel0057a,20180501-Economics-Mulligan,memoryout,0,0
MulliganEconomicsModel0057c,20180501-Economics-Mulligan,unsat,580.356,156.871
MulliganEconomicsModel0057e,20180501-Economics-Mulligan,sat,267.372,77.223
MulliganEconomicsModel0061a,20180501-Economics-Mulligan,sat,0.013,20.41
MulliganEconomicsModel0061c,20180501-Economics-Mulligan,unsat,0.108,20.672
MulliganEconomicsModel0061e,20180501-Economics-Mulligan,sat,0.013,20.41
MulliganEconomicsModel0062a,20180501-Economics-Mulligan,sat,0.01,20.41
MulliganEconomicsModel0062c,20180501-Economics-Mulligan,unsat,0.055,20.539
MulliganEconomicsModel0062e,20180501-Economics-Mulligan,sat,0.019,20.41
MulliganEconomicsModel0063a,20180501-Economics-Mulligan,sat,0.017,20.406
MulliganEconomicsModel0063c,20180501-Economics-Mulligan,unsat,0.016,20.406
MulliganEconomicsModel0063e,20180501-Economics-Mulligan,sat,0.015,20.406
MulliganEconomicsModel0064a,20180501-Economics-Mulligan,sat,0.016,20.41
MulliganEconomicsModel0064c,20180501-Economics-Mulligan,unsat,0.516,21.199
MulliganEconomicsModel0064e,20180501-Economics-Mulligan,sat,0.014,20.41
MulliganEconomicsModel0065a,20180501-Economics-Mulligan,sat,0.011,20.414
MulliganEconomicsModel0065c,20180501-Economics-Mulligan,memoryout,0,0
MulliganEconomicsModel0065e,20180501-Economics-Mulligan,sat,0.012,20.414
MulliganEconomicsModel0066a,20180501-Economics-Mulligan,sat,0.017,20.406
MulliganEconomicsModel0066c,20180501-Economics-Mulligan,unsat,0.013,20.406
MulliganEconomicsModel0066e,20180501-Economics-Mulligan,sat,0.014,20.406
MulliganEconomicsModel0067a,20180501-Economics-Mulligan,sat,0.011,20.414
MulliganEconomicsModel0067c,20180501-Economics-Mulligan,memoryout,0,0
MulliganEconomicsModel0067e,20180501-Economics-Mulligan,sat,0.017,20.414
MulliganEconomicsModel0074a,20180501-Economics-Mulligan,sat,0.016,20.406
MulliganEconomicsModel0074c,20180501-Economics-Mulligan,unsat,0.014,20.406
MulliganEconomicsModel0074e,20180501-Economics-Mulligan,sat,0.009,20.406
MulliganEconomicsModel0076a,20180501-Economics-Mulligan,sat,0.012,20.406
MulliganEconomicsModel0076c,20180501-Economics-Mulligan,unsat,0.397,21.078
MulliganEconomicsModel0076e,20180501-Economics-Mulligan,sat,0.009,20.406
MulliganEconomicsModel0077a,20180501-Economics-Mulligan,sat,0.013,20.406
MulliganEconomicsModel0077c,20180501-Economics-Mulligan,unsat,0.07,20.531
MulliganEconomicsModel0077e,20180501-Economics-Mulligan,sat,0.013,20.406
MulliganEconomicsModel0078a,20180501-Economics-Mulligan,sat,0.001,5.855
MulliganEconomicsModel0078c,20180501-Economics-Mulligan,unsat,0.013,20.414
MulliganEconomicsModel0078e,20180501-Economics-Mulligan,sat,0.002,5.855
MulliganEconomicsModel0079a,20180501-Economics-Mulligan,sat,0.013,20.406
MulliganEconomicsModel0079c,20180501-Economics-Mulligan,sat,0.009,20.406
MulliganEconomicsModel0079e,20180501-Economics-Mulligan,sat,0.012,20.406
MulliganEconomicsModel0080a,20180501-Economics-Mulligan,sat,0.019,20.414
MulliganEconomicsModel0080c,20180501-Economics-Mulligan,unsat,0.017,20.414
MulliganEconomicsModel0080e,20180501-Economics-Mulligan,sat,0.016,20.414
MulliganEconomicsModel0082a,20180501-Economics-Mulligan,sat,0.015,20.406
MulliganEconomicsModel0082c,20180501-Economics-Mulligan,unsat,0.01,20.406
MulliganEconomicsModel0082e,20180501-Economics-Mulligan,sat,0.018,20.406
MulliganEconomicsModel0083a,20180501-Economics-Mulligan,sat,0.018,20.406
MulliganEconomicsModel0083c,20180501-Economics-Mulligan,unsat,0.02,20.406
MulliganEconomicsModel0083e,20180501-Economics-Mulligan,sat,0.015,20.406
MulliganEconomicsModel0084a,20180501-Economics-Mulligan,sat,0.013,20.41
MulliganEconomicsModel0084c,20180501-Economics-Mulligan,unsat,0.011,20.41
MulliganEconomicsModel0084e,20180501-Economics-Mulligan,sat,0.01,20.41
MulliganEconomicsModel0085a,20180501-Economics-Mulligan,sat,0.009,20.406
MulliganEconomicsModel0085c,20180501-Economics-Mulligan,unsat,0.01,20.406
MulliganEconomicsModel0085e,20180501-Economics-Mulligan,sat,0.012,20.406
MulliganEconomicsModel0086a,20180501-Economics-Mulligan,sat,0.036,20.977
MulliganEconomicsModel0086c,20180501-Economics-Mulligan,unsat,0.038,20.977
MulliganEconomicsModel0086e,20180501-Economics-Mulligan,sat,0.037,20.977
MulliganEconomicsModel1001a,20180501-Economics-Mulligan,sat,23.244,80.074
MulliganEconomicsModel1001c,20180501-Economics-Mulligan,memoryout,0,0
MulliganEconomicsModel1001e,20180501-Economics-Mulligan,memoryout,0,0
inst_1_1000000,2019-ezsmt,sat,0.075,25.062
inst_1_100000,2019-ezsmt,sat,0.067,25.066
inst_1_10000,2019-ezsmt,sat,0.065,24.867
inst_1_1000,2019-ezsmt,sat,0.059,24.926
inst_1_100,2019-ezsmt,sat,0.066,24.918
inst-ijcai-lin1.ez,2019-ezsmt,sat,0.021,20.977
inst-ijcai-lin2.ez,2019-ezsmt,sat,0.018,21.172
inst-ijcai-lin3.ez,2019-ezsmt,sat,0.031,21.281
inst-ijcai-lin4.ez,2019-ezsmt,sat,0.041,21.484
inst-ijcai-lin5.ez,2019-ezsmt,sat,0.037,21.594
inst-ijcai-lin6.ez,2019-ezsmt,sat,0.05,21.762
inst-ijcai-lin7.ez,2019-ezsmt,sat,0.048,22.082
inst-ijcai-lin8.ez,2019-ezsmt,sat,0.055,22.246
01-reverse_folding-0-0,2019-ezsmt,sat,0.051,22.961
02-reverse_folding-0-0,2019-ezsmt,sat,12.093,51.691
03-reverse_folding-0-0,2019-ezsmt,memoryout,0,0
04-reverse_folding-0-0,2019-ezsmt,memoryout,0,0
05-reverse_folding-0-0,2019-ezsmt,sat,0.023,21.543
06-reverse_folding-0-0,2019-ezsmt,unsat,0.066,25.898
07-reverse_folding-0-0,2019-ezsmt,unsat,0.178,36.82
08-reverse_folding-0-0,2019-ezsmt,sat,0.54,60.195
09-reverse_folding-0-0,2019-ezsmt,sat,0.751,92.926
10-reverse_folding-0-0,2019-ezsmt,sat,1.683,154.539
11-reverse_folding-0-0,2019-ezsmt,sat,0.196,36.277
12-reverse_folding-0-0,2019-ezsmt,sat,0.151,35.883
13-reverse_folding-0-0,2019-ezsmt,sat,0.217,40.773
14-reverse_folding-0-0,2019-ezsmt,sat,0.204,39.82
15-reverse_folding-0-0,2019-ezsmt,sat,0.227,41.941
16-reverse_folding-0-0,2019-ezsmt,sat,0.608,48.219
17-reverse_folding-0-0,2019-ezsmt,sat,3.405,59.766
18-reverse_folding-0-0,2019-ezsmt,sat,0.322,48.937
19-reverse_folding-0-0,2019-ezsmt,sat,0.32,49.363
20-reverse_folding-0-0,2019-ezsmt,sat,3.612,92.336
21-reverse_folding-0-0,2019-ezsmt,sat,5.207,111.66
22-reverse_folding-0-0,2019-ezsmt,sat,34.051,112.273
23-reverse_folding-0-0,2019-ezsmt,sat,0.784,90.066
24-reverse_folding-0-0,2019-ezsmt,sat,7.243,130.414
25-reverse_folding-0-0,2019-ezsmt,sat,1185.266,282.684
26-reverse_folding-0-0,2019-ezsmt,sat,1.993,116.246
27-reverse_folding-0-0,2019-ezsmt,sat,145.574,162.285
28-reverse_folding-0-0,2019-ezsmt,sat,1.717,121.262
29-reverse_folding-0-0,2019-ezsmt,sat,8.728,172.984
30-reverse_folding-0-0,2019-ezsmt,sat,25.847,152.598
31-reverse_folding-0-0,2019-ezsmt,sat,958.046,281.664
32-reverse_folding-0-0,2019-ezsmt,sat,4.583,131.223
33-reverse_folding-0-0,2019-ezsmt,sat,3.095,155.687
34-reverse_folding-0-0,2019-ezsmt,sat,697.453,272.473
35-reverse_folding-0-0,2019-ezsmt,sat,42.377,279.812
36-reverse_folding-0-0,2019-ezsmt,memoryout,0,0
37-reverse_folding-0-0,2019-ezsmt,memoryout,0,0
38-reverse_folding-0-0,2019-ezsmt,sat,605.486,402.125
39-reverse_folding-0-0,2019-ezsmt,sat,293.708,362.852
40-reverse_folding-0-0,2019-ezsmt,memoryout,0,0
41-reverse_folding-0-0,2019-ezsmt,memoryout,0,0
42-reverse_folding-0-0,2019-ezsmt,sat,35.231,347.18
43-reverse_folding-0-0,2019-ezsmt,sat,1097.203,517.535
44-reverse_folding-0-0,2019-ezsmt,memoryout,0,0
45-reverse_folding-0-0,2019-ezsmt,memoryout,0,0
46-reverse_folding-0-0,2019-ezsmt,memoryout,0,0
47-reverse_folding-0-0,2019-ezsmt,sat,1.001,97.82
48-reverse_folding-0-0,2019-ezsmt,sat,0.826,97.937
49-reverse_folding-0-0,2019-ezsmt,sat,1.136,103.348
50-reverse_folding-0-0,2019-ezsmt,sat,0.835,47.488
1599120907414249000,20200911-Pine,sat,0.02,20.41
1599120907513630000,20200911-Pine,sat,0.019,20.41
1599120907615225000,20200911-Pine,sat,0.047,20.535
1599120907722106000,20200911-Pine,sat,0.039,20.535
1599120907818508000,20200911-Pine,sat,0.044,20.535
1599120908933292000,20200911-Pine,sat,0.08,20.535
1599120911869156000,20200911-Pine,sat,0.041,20.539
1599121684188100000,20200911-Pine,sat,0.02,20.41
1599121684285860000,20200911-Pine,sat,0.019,20.41
1599121684378151000,20200911-Pine,sat,0.055,20.535
1599121684477306000,20200911-Pine,sat,0.039,20.535
1599121684561818000,20200911-Pine,sat,0.115,20.676
1599121684653478000,20200911-Pine,sat,0.044,20.535
1599121684761355000,20200911-Pine,memoryout,0,0
1599121687424286000,20200911-Pine,memoryout,0,0
1599121861020640000,20200911-Pine,sat,0.066,20.539
1599121861113116000,20200911-Pine,sat,0.015,20.41
1599121861204394000,20200911-Pine,sat,0.012,20.41
1599121861304140000,20200911-Pine,sat,0.016,20.41
1599121861391903000,20200911-Pine,sat,0.014,20.41
1599121861496816000,20200911-Pine,sat,0.015,20.41
1599121861590419000,20200911-Pine,sat,0.084,20.539
1599121861673275000,20200911-Pine,sat,0.023,20.41
1599121861773920000,20200911-Pine,sat,0.017,20.41
1599121861868864000,20200911-Pine,sat,0.031,20.539
1599121861963219000,20200911-Pine,sat,0.017,20.41
1599121862060861000,20200911-Pine,sat,0.035,20.539
1599121862158098000,20200911-Pine,sat,0.02,20.41
1599121862252472000,20200911-Pine,sat,0.016,20.41
1599121862350313000,20200911-Pine,sat,0.016,20.41
1599121862442984000,20200911-Pine,sat,0.033,20.539
1599121862539118000,20200911-Pine,sat,0.046,20.535
1599121862628259000,20200911-Pine,sat,0.039,20.539
1599121862719873000,20200911-Pine,sat,0.027,20.539
1599121862802573000,20200911-Pine,sat,0.042,20.535
1599121862899350000,20200911-Pine,sat,0.035,20.535
1599121862981074000,20200911-Pine,sat,0.025,20.539
1599121863071862000,20200911-Pine,sat,0.054,20.539
1599121863160493000,20200911-Pine,sat,0.466,20.965
1599121863243316000,20200911-Pine,sat,0.036,20.539
1599121863332013000,20200911-Pine,sat,0.055,20.539
1599121863418601000,20200911-Pine,sat,0.033,20.539
1599121863507696000,20200911-Pine,sat,0.035,20.539
1599121863598340000,20200911-Pine,sat,0.049,20.539
1599121863702813000,20200911-Pine,sat,0.048,20.539
1599121863820026000,20200911-Pine,sat,0.027,20.539
1599121863927725000,20200911-Pine,unsat,0.112,20.539
1599121866548508000,20200911-Pine,unsat,209.643,26.422
1599121886379408000,20200911-Pine,sat,0.026,20.535
1599121886550120000,20200911-Pine,unsat,0.061,20.535
1599121889458073000,20200911-Pine,unsat,0.129,20.66
1599121899310413000,20200911-Pine,sat,0.022,20.535
1599121899405522000,20200911-Pine,sat,0.022,20.535
1599121899534768000,20200911-Pine,sat,0.086,20.648
1599121899684865000,20200911-Pine,sat,4.474,20.699
1599121899765670000,20200911-Pine,sat,0.024,20.531
1599121899872501000,20200911-Pine,sat,0.083,20.641
1599121899996144000,20200911-Pine,sat,4.675,20.699
1599121900087311000,20200911-Pine,sat,0.019,20.535
1599121900178623000,20200911-Pine,sat,0.028,20.535
1599121900264874000,20200911-Pine,sat,0.024,20.535
1599121900395156000,20200911-Pine,sat,0.079,20.535
1599121900501850000,20200911-Pine,sat,0.084,20.664
1599121900611358000,20200911-Pine,sat,0.087,20.664
1599121900721258000,20200911-Pine,sat,0.091,20.664
1599121900863650000,20200911-Pine,sat,0.081,20.664
1599121900961647000,20200911-Pine,sat,0.096,20.664
1599121901058720000,20200911-Pine,sat,0.088,20.66
1599121901164798000,20200911-Pine,sat,0.072,20.535
1599121901261336000,20200911-Pine,sat,0.067,20.539
1599121901399108000,20200911-Pine,sat,0.065,20.539
1599121901508910000,20200911-Pine,sat,0.1,20.664
1599121901606581000,20200911-Pine,sat,0.086,20.668
1599121901788493000,20200911-Pine,sat,0.17,20.645
1599121901979464000,20200911-Pine,sat,0.112,20.66
1599121902194451000,20200911-Pine,sat,0.104,20.664
1599121902358391000,20200911-Pine,sat,0.113,20.664
1599121902443868000,20200911-Pine,sat,0.072,20.539
1599121902582611000,20200911-Pine,sat,0.106,20.672
1599121902699953000,20200911-Pine,sat,0.065,20.539
1599121902804243000,20200911-Pine,sat,0.08,20.539
1599121902909795000,20200911-Pine,sat,0.079,20.539
1599121903031802000,20200911-Pine,sat,0.076,20.539
1599121903168735000,20200911-Pine,sat,0.109,20.641
1599121903279162000,20200911-Pine,sat,0.071,20.539
1599121903380659000,20200911-Pine,sat,0.069,20.539
1599121903519083000,20200911-Pine,sat,0.119,20.66
1599121903663628000,20200911-Pine,sat,0.114,20.656
1599121903843386000,20200911-Pine,sat,0.125,20.656
1599121903974444000,20200911-Pine,sat,0.127,20.672
1599121904148342000,20200911-Pine,sat,0.135,20.66
1599121904275696000,20200911-Pine,sat,0.12,20.66
1599121904427820000,20200911-Pine,sat,0.122,20.672
1599121904575726000,20200911-Pine,sat,0.135,20.66
1599121904699478000,20200911-Pine,sat,0.135,20.664
1599121904850228000,20200911-Pine,sat,0.127,20.652
1599121905004413000,20200911-Pine,sat,0.135,20.672
1599121905159229000,20200911-Pine,sat,0.151,20.664
1599121905363582000,20200911-Pine,sat,0.15,20.664
1599121905450496000,20200911-Pine,sat,0.099,20.66
1599121905539672000,20200911-Pine,sat,0.123,20.664
1599121905676685000,20200911-Pine,sat,0.125,20.652
1599121905756640000,20200911-Pine,sat,0.074,20.535
1599121905853387000,20200911-Pine,sat,0.071,20.531
1599121906000858000,20200911-Pine,sat,0.055,20.535
1599121906174154000,20200911-Pine,sat,0.078,20.645
1599121906331969000,20200911-Pine,unsat,2.536,20.668
1599121909151965000,20200911-Pine,unsat,0.25,20.652
1599121976786824000,20200911-Pine,sat,0.055,20.539
