benchmark,family,result,time
ball_count_1d_plain.10.seq_lazy_linear_enc_global_8,hycomp,unsat,0.032
ball_count_1d_plain.10.seq_lazy_linear_enc_global_9,hycomp,unsat,0.027
ball_count_1d_plain.10.seq_lazy_linear_enc_lemmas_global_0,hycomp,unsat,0.006
ball_count_1d_plain.10.seq_lazy_linear_enc_lemmas_global_10,hycomp,unsat,0.053
ball_count_1d_plain.10.seq_lazy_linear_enc_lemmas_global_11,hycomp,unsat,0.036
ball_count_1d_plain.10.seq_lazy_linear_enc_lemmas_global_12,hycomp,unsat,0.058
ball_count_1d_plain.10.seq_lazy_linear_enc_lemmas_global_13,hycomp,unsat,0.043
ball_count_1d_plain.10.seq_lazy_linear_enc_lemmas_global_14,hycomp,unsat,0.065
ball_count_1d_plain.10.seq_lazy_linear_enc_lemmas_global_15,hycomp,unsat,0.047
ball_count_1d_plain.10.seq_lazy_linear_enc_lemmas_global_1,hycomp,unsat,0.007
ball_count_1d_plain.10.seq_lazy_linear_enc_lemmas_global_2,hycomp,unsat,0.013
ball_count_1d_plain.10.seq_lazy_linear_enc_lemmas_global_3,hycomp,unsat,0.017
ball_count_1d_plain.10.seq_lazy_linear_enc_lemmas_global_4,hycomp,unsat,0.02
ball_count_1d_plain.10.seq_lazy_linear_enc_lemmas_global_5,hycomp,unsat,0.018
ball_count_1d_plain.10.seq_lazy_linear_enc_lemmas_global_6,hycomp,unsat,0.033
ball_count_1d_plain.10.seq_lazy_linear_enc_lemmas_global_7,hycomp,unsat,0.026
ball_count_1d_plain.10.seq_lazy_linear_enc_lemmas_global_8,hycomp,unsat,0.045
ball_count_1d_plain.10.seq_lazy_linear_enc_lemmas_global_9,hycomp,unsat,0.03
ball_count_2d_hill.01.redlog_global_0,hycomp,unsat,0.008
ball_count_2d_hill.01.redlog_global_10,hycomp,cvc5 interrupted by timeout.,1200.001
ball_count_2d_hill.01.redlog_global_11,hycomp,unsat,0.097
ball_count_2d_hill.01.redlog_global_12,hycomp,sat,384.427
ball_count_2d_hill.01.redlog_global_13,hycomp,unsat,0.113
ball_count_2d_hill.01.redlog_global_14,hycomp,cvc5 interrupted by timeout.,1200.033
ball_count_2d_hill.01.redlog_global_15,hycomp,unsat,0.126
ball_count_2d_hill.01.redlog_global_1,hycomp,unsat,0.016
ball_count_2d_hill.01.redlog_global_2,hycomp,cvc5 interrupted by timeout.,1200.002
ball_count_2d_hill.01.redlog_global_3,hycomp,unsat,0.03
ball_count_2d_hill.01.redlog_global_4,hycomp,sat,36.095
ball_count_2d_hill.01.redlog_global_5,hycomp,unsat,0.049
ball_count_2d_hill.01.redlog_global_6,hycomp,sat,23.1
ball_count_2d_hill.01.redlog_global_7,hycomp,unsat,0.067
ball_count_2d_hill.01.redlog_global_8,hycomp,cvc5 interrupted by timeout.,1200.001
ball_count_2d_hill.01.redlog_global_9,hycomp,unsat,0.081
ball_count_2d_hill.01.seq_lazy_global_0,hycomp,unsat,0.008
ball_count_2d_hill.01.seq_lazy_global_10,hycomp,sat,1.801
ball_count_2d_hill.01.seq_lazy_global_11,hycomp,unsat,0.046
ball_count_2d_hill.01.seq_lazy_global_12,hycomp,sat,1.156
ball_count_2d_hill.01.seq_lazy_global_13,hycomp,unsat,0.055
ball_count_2d_hill.01.seq_lazy_global_14,hycomp,sat,5.716
ball_count_2d_hill.01.seq_lazy_global_15,hycomp,unsat,0.057
ball_count_2d_hill.01.seq_lazy_global_1,hycomp,unsat,0.009
ball_count_2d_hill.01.seq_lazy_global_2,hycomp,unsat,0.017
ball_count_2d_hill.01.seq_lazy_global_3,hycomp,unsat,0.017
ball_count_2d_hill.01.seq_lazy_global_4,hycomp,sat,2.358
ball_count_2d_hill.01.seq_lazy_global_5,hycomp,unsat,0.022
ball_count_2d_hill.01.seq_lazy_global_6,hycomp,cvc5 interrupted by timeout.,1200.003
ball_count_2d_hill.01.seq_lazy_global_7,hycomp,unsat,0.034
ball_count_2d_hill.01.seq_lazy_global_8,hycomp,sat,1.612
ball_count_2d_hill.01.seq_lazy_global_9,hycomp,unsat,0.036
ball_count_2d_hill.01.seq_lazy_lemmas_global_0,hycomp,unsat,0.005
ball_count_2d_hill.01.seq_lazy_lemmas_global_10,hycomp,sat,70.428
ball_count_2d_hill.01.seq_lazy_lemmas_global_11,hycomp,unsat,0.051
ball_count_2d_hill.01.seq_lazy_lemmas_global_12,hycomp,cvc5 interrupted by timeout.,1200.009
ball_count_2d_hill.01.seq_lazy_lemmas_global_13,hycomp,unsat,0.069
ball_count_2d_hill.01.seq_lazy_lemmas_global_14,hycomp,cvc5 interrupted by timeout.,1200.001
ball_count_2d_hill.01.seq_lazy_lemmas_global_15,hycomp,unsat,0.07
ball_count_2d_hill.01.seq_lazy_lemmas_global_1,hycomp,unsat,0.009
ball_count_2d_hill.01.seq_lazy_lemmas_global_2,hycomp,unsat,0.024
ball_count_2d_hill.01.seq_lazy_lemmas_global_3,hycomp,unsat,0.018
ball_count_2d_hill.01.seq_lazy_lemmas_global_4,hycomp,sat,1.973
ball_count_2d_hill.01.seq_lazy_lemmas_global_5,hycomp,unsat,0.027
ball_count_2d_hill.01.seq_lazy_lemmas_global_6,hycomp,cvc5 interrupted by timeout.,1200.001
ball_count_2d_hill.01.seq_lazy_lemmas_global_7,hycomp,unsat,0.038
ball_count_2d_hill.01.seq_lazy_lemmas_global_8,hycomp,cvc5 interrupted by timeout.,1200.002
ball_count_2d_hill.01.seq_lazy_lemmas_global_9,hycomp,unsat,0.045
ball_count_2d_hill.01.seq_lazy_linear_enc_global_0,hycomp,unsat,0.005
ball_count_2d_hill.01.seq_lazy_linear_enc_global_10,hycomp,sat,6.301
ball_count_2d_hill.01.seq_lazy_linear_enc_global_11,hycomp,unsat,0.046
ball_count_2d_hill.01.seq_lazy_linear_enc_global_12,hycomp,cvc5 interrupted by timeout.,1200.002
ball_count_2d_hill.01.seq_lazy_linear_enc_global_13,hycomp,unsat,0.05
ball_count_2d_hill.01.seq_lazy_linear_enc_global_14,hycomp,sat,3.941
ball_count_2d_hill.01.seq_lazy_linear_enc_global_15,hycomp,unsat,0.058
ball_count_2d_hill.01.seq_lazy_linear_enc_global_1,hycomp,unsat,0.008
ball_count_2d_hill.01.seq_lazy_linear_enc_global_2,hycomp,unsat,0.021
ball_count_2d_hill.01.seq_lazy_linear_enc_global_3,hycomp,unsat,0.02
ball_count_2d_hill.01.seq_lazy_linear_enc_global_4,hycomp,cvc5 interrupted by timeout.,1200.006
ball_count_2d_hill.01.seq_lazy_linear_enc_global_5,hycomp,unsat,0.021
ball_count_2d_hill.01.seq_lazy_linear_enc_global_6,hycomp,sat,7.916
ball_count_2d_hill.01.seq_lazy_linear_enc_global_7,hycomp,unsat,0.026
ball_count_2d_hill.01.seq_lazy_linear_enc_global_8,hycomp,cvc5 interrupted by timeout.,1200.002
ball_count_2d_hill.01.seq_lazy_linear_enc_global_9,hycomp,unsat,0.037
ball_count_2d_hill.01.seq_lazy_linear_enc_lemmas_global_0,hycomp,unsat,0.005
ball_count_2d_hill.01.seq_lazy_linear_enc_lemmas_global_10,hycomp,cvc5 interrupted by timeout.,1200.002
ball_count_2d_hill.01.seq_lazy_linear_enc_lemmas_global_11,hycomp,unsat,0.048
ball_count_2d_hill.01.seq_lazy_linear_enc_lemmas_global_12,hycomp,sat,2.404
ball_count_2d_hill.01.seq_lazy_linear_enc_lemmas_global_13,hycomp,unsat,0.058
ball_count_2d_hill.01.seq_lazy_linear_enc_lemmas_global_14,hycomp,cvc5 interrupted by timeout.,1200.002
ball_count_2d_hill.01.seq_lazy_linear_enc_lemmas_global_15,hycomp,unsat,0.066
ball_count_2d_hill.01.seq_lazy_linear_enc_lemmas_global_1,hycomp,unsat,0.009
ball_count_2d_hill.01.seq_lazy_linear_enc_lemmas_global_2,hycomp,unsat,0.019
ball_count_2d_hill.01.seq_lazy_linear_enc_lemmas_global_3,hycomp,unsat,0.017
ball_count_2d_hill.01.seq_lazy_linear_enc_lemmas_global_4,hycomp,cvc5 interrupted by timeout.,1200.003
ball_count_2d_hill.01.seq_lazy_linear_enc_lemmas_global_5,hycomp,unsat,0.024
ball_count_2d_hill.01.seq_lazy_linear_enc_lemmas_global_6,hycomp,sat,0.49
ball_count_2d_hill.01.seq_lazy_linear_enc_lemmas_global_7,hycomp,unsat,0.034
ball_count_2d_hill.01.seq_lazy_linear_enc_lemmas_global_8,hycomp,cvc5 interrupted by timeout.,1200.068
ball_count_2d_hill.01.seq_lazy_linear_enc_lemmas_global_9,hycomp,unsat,0.042
ball_count_2d_hill.02.redlog_global_0,hycomp,unsat,0.009
ball_count_2d_hill.02.redlog_global_10,hycomp,cvc5 interrupted by timeout.,1200.002
ball_count_2d_hill.02.redlog_global_11,hycomp,unsat,0.086
ball_count_2d_hill.02.redlog_global_12,hycomp,cvc5 interrupted by timeout.,1200.005
ball_count_2d_hill.02.redlog_global_13,hycomp,unsat,0.103
ball_count_2d_hill.02.redlog_global_14,hycomp,cvc5 interrupted by timeout.,1200.001
ball_count_2d_hill.02.redlog_global_15,hycomp,unsat,0.129
ball_count_2d_hill.02.redlog_global_1,hycomp,unsat,0.016
ball_count_2d_hill.02.redlog_global_2,hycomp,unsat,0.037
ball_count_2d_hill.02.redlog_global_3,hycomp,unsat,0.03
ball_count_2d_hill.02.redlog_global_4,hycomp,cvc5 interrupted by timeout.,1200.011
ball_count_2d_hill.02.redlog_global_5,hycomp,unsat,0.043
ball_count_2d_hill.02.redlog_global_6,hycomp,cvc5 interrupted by timeout.,1200.002
ball_count_2d_hill.02.redlog_global_7,hycomp,unsat,0.067
ball_count_2d_hill.02.redlog_global_8,hycomp,cvc5 interrupted by timeout.,1200.004
ball_count_2d_hill.02.redlog_global_9,hycomp,unsat,0.075
ball_count_2d_hill.02.seq_lazy_global_0,hycomp,unsat,0.004
ball_count_2d_hill.02.seq_lazy_global_10,hycomp,cvc5 interrupted by timeout.,1200.011
ball_count_2d_hill.02.seq_lazy_global_11,hycomp,unsat,0.049
ball_count_2d_hill.02.seq_lazy_global_12,hycomp,cvc5 interrupted by timeout.,1200.004
ball_count_2d_hill.02.seq_lazy_global_13,hycomp,unsat,0.048
ball_count_2d_hill.02.seq_lazy_global_14,hycomp,cvc5 interrupted by timeout.,1200.037
ball_count_2d_hill.02.seq_lazy_global_15,hycomp,unsat,0.057
ball_count_2d_hill.02.seq_lazy_global_1,hycomp,unsat,0.011
ball_count_2d_hill.02.seq_lazy_global_2,hycomp,unsat,0.018
ball_count_2d_hill.02.seq_lazy_global_3,hycomp,unsat,0.015
ball_count_2d_hill.02.seq_lazy_global_4,hycomp,unsat,0.032
ball_count_2d_hill.02.seq_lazy_global_5,hycomp,unsat,0.022
ball_count_2d_hill.02.seq_lazy_global_6,hycomp,cvc5 interrupted by timeout.,1200.006
ball_count_2d_hill.02.seq_lazy_global_7,hycomp,unsat,0.029
ball_count_2d_hill.02.seq_lazy_global_8,hycomp,cvc5 interrupted by timeout.,1200.003
ball_count_2d_hill.02.seq_lazy_global_9,hycomp,unsat,0.036
ball_count_2d_hill.02.seq_lazy_lemmas_global_0,hycomp,unsat,0.005
ball_count_2d_hill.02.seq_lazy_lemmas_global_10,hycomp,cvc5 interrupted by timeout.,1200.002
ball_count_2d_hill.02.seq_lazy_lemmas_global_11,hycomp,unsat,0.054
ball_count_2d_hill.02.seq_lazy_lemmas_global_12,hycomp,cvc5 interrupted by timeout.,1200.002
ball_count_2d_hill.02.seq_lazy_lemmas_global_13,hycomp,unsat,0.059
ball_count_2d_hill.02.seq_lazy_lemmas_global_14,hycomp,cvc5 interrupted by timeout.,1200.007
ball_count_2d_hill.02.seq_lazy_lemmas_global_15,hycomp,unsat,0.074
ball_count_2d_hill.02.seq_lazy_lemmas_global_1,hycomp,unsat,0.01
ball_count_2d_hill.02.seq_lazy_lemmas_global_2,hycomp,unsat,0.02
ball_count_2d_hill.02.seq_lazy_lemmas_global_3,hycomp,unsat,0.017
ball_count_2d_hill.02.seq_lazy_lemmas_global_4,hycomp,unsat,0.038
ball_count_2d_hill.02.seq_lazy_lemmas_global_5,hycomp,unsat,0.03
ball_count_2d_hill.02.seq_lazy_lemmas_global_6,hycomp,cvc5 interrupted by timeout.,1200.007
ball_count_2d_hill.02.seq_lazy_lemmas_global_7,hycomp,unsat,0.039
ball_count_2d_hill.02.seq_lazy_lemmas_global_8,hycomp,cvc5 interrupted by timeout.,1200.001
ball_count_2d_hill.02.seq_lazy_lemmas_global_9,hycomp,unsat,0.043
ball_count_2d_hill.02.seq_lazy_linear_enc_global_0,hycomp,unsat,0.005
ball_count_2d_hill.02.seq_lazy_linear_enc_global_10,hycomp,cvc5 interrupted by timeout.,1200.12
ball_count_2d_hill.02.seq_lazy_linear_enc_global_11,hycomp,unsat,0.041
ball_count_2d_hill.02.seq_lazy_linear_enc_global_12,hycomp,cvc5 interrupted by timeout.,1200.006
ball_count_2d_hill.02.seq_lazy_linear_enc_global_13,hycomp,unsat,0.049
ball_count_2d_hill.02.seq_lazy_linear_enc_global_14,hycomp,cvc5 interrupted by timeout.,1200.002
ball_count_2d_hill.02.seq_lazy_linear_enc_global_15,hycomp,unsat,0.056
ball_count_2d_hill.02.seq_lazy_linear_enc_global_1,hycomp,unsat,0.01
ball_count_2d_hill.02.seq_lazy_linear_enc_global_2,hycomp,unsat,0.016
ball_count_2d_hill.02.seq_lazy_linear_enc_global_3,hycomp,unsat,0.018
ball_count_2d_hill.02.seq_lazy_linear_enc_global_4,hycomp,unsat,0.028
ball_count_2d_hill.02.seq_lazy_linear_enc_global_5,hycomp,unsat,0.021
ball_count_2d_hill.02.seq_lazy_linear_enc_global_6,hycomp,cvc5 interrupted by timeout.,1200.002
ball_count_2d_hill.02.seq_lazy_linear_enc_global_7,hycomp,unsat,0.028
ball_count_2d_hill.02.seq_lazy_linear_enc_global_8,hycomp,cvc5 interrupted by timeout.,1200.003
ball_count_2d_hill.02.seq_lazy_linear_enc_global_9,hycomp,unsat,0.04
ball_count_2d_hill.02.seq_lazy_linear_enc_lemmas_global_0,hycomp,unsat,0.009
ball_count_2d_hill.02.seq_lazy_linear_enc_lemmas_global_10,hycomp,cvc5 interrupted by timeout.,1200.001
ball_count_2d_hill.02.seq_lazy_linear_enc_lemmas_global_11,hycomp,unsat,0.047
ball_count_2d_hill.02.seq_lazy_linear_enc_lemmas_global_12,hycomp,cvc5 interrupted by timeout.,1200.032
ball_count_2d_hill.02.seq_lazy_linear_enc_lemmas_global_13,hycomp,unsat,0.087
ball_count_2d_hill.02.seq_lazy_linear_enc_lemmas_global_14,hycomp,cvc5 interrupted by timeout.,1200.006
ball_count_2d_hill.02.seq_lazy_linear_enc_lemmas_global_15,hycomp,unsat,0.067
ball_count_2d_hill.02.seq_lazy_linear_enc_lemmas_global_1,hycomp,unsat,0.009
ball_count_2d_hill.02.seq_lazy_linear_enc_lemmas_global_2,hycomp,unsat,0.021
ball_count_2d_hill.02.seq_lazy_linear_enc_lemmas_global_3,hycomp,unsat,0.017
ball_count_2d_hill.02.seq_lazy_linear_enc_lemmas_global_4,hycomp,unsat,0.052
ball_count_2d_hill.02.seq_lazy_linear_enc_lemmas_global_5,hycomp,unsat,0.024
ball_count_2d_hill.02.seq_lazy_linear_enc_lemmas_global_6,hycomp,cvc5 interrupted by timeout.,1200.054
ball_count_2d_hill.02.seq_lazy_linear_enc_lemmas_global_7,hycomp,unsat,0.039
ball_count_2d_hill.02.seq_lazy_linear_enc_lemmas_global_8,hycomp,cvc5 interrupted by timeout.,1200.001
ball_count_2d_hill.02.seq_lazy_linear_enc_lemmas_global_9,hycomp,unsat,0.04
ball_count_2d_hill.03.redlog_global_0,hycomp,unsat,0.008
ball_count_2d_hill.03.redlog_global_10,hycomp,cvc5 interrupted by timeout.,1200.011
ball_count_2d_hill.03.redlog_global_11,hycomp,unsat,0.16
ball_count_2d_hill.03.redlog_global_12,hycomp,cvc5 interrupted by timeout.,1200.034
ball_count_2d_hill.03.redlog_global_13,hycomp,unsat,0.19
ball_count_2d_hill.03.redlog_global_14,hycomp,cvc5 interrupted by timeout.,1200.029
ball_count_2d_hill.03.redlog_global_15,hycomp,unsat,0.248
ball_count_2d_hill.03.redlog_global_1,hycomp,unsat,0.023
ball_count_2d_hill.03.redlog_global_2,hycomp,unsat,0.043
ball_count_2d_hill.03.redlog_global_3,hycomp,unsat,0.056
ball_count_2d_hill.03.redlog_global_4,hycomp,unsat,0.066
ball_count_2d_hill.03.redlog_global_5,hycomp,unsat,0.079
ball_count_2d_hill.03.redlog_global_6,hycomp,cvc5 interrupted by timeout.,1200.006
ball_count_2d_hill.03.redlog_global_7,hycomp,unsat,0.109
ball_count_2d_hill.03.redlog_global_8,hycomp,cvc5 interrupted by timeout.,1200.002
ball_count_2d_hill.03.redlog_global_9,hycomp,unsat,0.138
ball_count_2d_hill.03.seq_lazy_global_0,hycomp,unsat,0.005
ball_count_2d_hill.03.seq_lazy_global_10,hycomp,cvc5 interrupted by timeout.,1200.003
ball_count_2d_hill.03.seq_lazy_global_11,hycomp,unsat,0.07
ball_count_2d_hill.03.seq_lazy_global_12,hycomp,cvc5 interrupted by timeout.,1200.001
ball_count_2d_hill.03.seq_lazy_global_13,hycomp,unsat,0.082
ball_count_2d_hill.03.seq_lazy_global_14,hycomp,cvc5 interrupted by timeout.,1200.002
ball_count_2d_hill.03.seq_lazy_global_15,hycomp,unsat,0.094
ball_count_2d_hill.03.seq_lazy_global_1,hycomp,unsat,0.009
ball_count_2d_hill.03.seq_lazy_global_2,hycomp,unsat,0.021
ball_count_2d_hill.03.seq_lazy_global_3,hycomp,unsat,0.025
ball_count_2d_hill.03.seq_lazy_global_4,hycomp,unsat,0.028
ball_count_2d_hill.03.seq_lazy_global_5,hycomp,unsat,0.048
ball_count_2d_hill.03.seq_lazy_global_6,hycomp,unsat,0.045
ball_count_2d_hill.03.seq_lazy_global_7,hycomp,unsat,0.046
ball_count_2d_hill.03.seq_lazy_global_8,hycomp,cvc5 interrupted by timeout.,1200.037
ball_count_2d_hill.03.seq_lazy_global_9,hycomp,unsat,0.059
ball_count_2d_hill.03.seq_lazy_lemmas_global_0,hycomp,unsat,0.005
ball_count_2d_hill.03.seq_lazy_lemmas_global_10,hycomp,cvc5 interrupted by timeout.,1200.429
ball_count_2d_hill.03.seq_lazy_lemmas_global_11,hycomp,unsat,0.088
ball_count_2d_hill.03.seq_lazy_lemmas_global_12,hycomp,cvc5 interrupted by timeout.,1200.021
ball_count_2d_hill.03.seq_lazy_lemmas_global_13,hycomp,unsat,0.114
ball_count_2d_hill.03.seq_lazy_lemmas_global_14,hycomp,cvc5 interrupted by timeout.,1200.008
ball_count_2d_hill.03.seq_lazy_lemmas_global_15,hycomp,unsat,0.129
ball_count_2d_hill.03.seq_lazy_lemmas_global_1,hycomp,unsat,0.011
ball_count_2d_hill.03.seq_lazy_lemmas_global_2,hycomp,unsat,0.02
ball_count_2d_hill.03.seq_lazy_lemmas_global_3,hycomp,unsat,0.027
ball_count_2d_hill.03.seq_lazy_lemmas_global_4,hycomp,unsat,0.041
ball_count_2d_hill.03.seq_lazy_lemmas_global_5,hycomp,unsat,0.043
ball_count_2d_hill.03.seq_lazy_lemmas_global_6,hycomp,unsat,0.052
ball_count_2d_hill.03.seq_lazy_lemmas_global_7,hycomp,unsat,0.086
ball_count_2d_hill.03.seq_lazy_lemmas_global_8,hycomp,cvc5 interrupted by timeout.,1200.022
ball_count_2d_hill.03.seq_lazy_lemmas_global_9,hycomp,unsat,0.072
ball_count_2d_hill.03.seq_lazy_linear_enc_global_0,hycomp,unsat,0.005
ball_count_2d_hill.03.seq_lazy_linear_enc_global_10,hycomp,cvc5 interrupted by timeout.,1200.002
ball_count_2d_hill.03.seq_lazy_linear_enc_global_11,hycomp,unsat,0.068
ball_count_2d_hill.03.seq_lazy_linear_enc_global_12,hycomp,cvc5 interrupted by timeout.,1200.002
ball_count_2d_hill.03.seq_lazy_linear_enc_global_13,hycomp,unsat,0.083
ball_count_2d_hill.03.seq_lazy_linear_enc_global_14,hycomp,cvc5 interrupted by timeout.,1200.005
ball_count_2d_hill.03.seq_lazy_linear_enc_global_15,hycomp,unsat,0.097
ball_count_2d_hill.03.seq_lazy_linear_enc_global_1,hycomp,unsat,0.015
ball_count_2d_hill.03.seq_lazy_linear_enc_global_2,hycomp,unsat,0.016
ball_count_2d_hill.03.seq_lazy_linear_enc_global_3,hycomp,unsat,0.022
ball_count_2d_hill.03.seq_lazy_linear_enc_global_4,hycomp,unsat,0.028
ball_count_2d_hill.03.seq_lazy_linear_enc_global_5,hycomp,unsat,0.037
ball_count_2d_hill.03.seq_lazy_linear_enc_global_6,hycomp,unsat,0.039
ball_count_2d_hill.03.seq_lazy_linear_enc_global_7,hycomp,unsat,0.05
ball_count_2d_hill.03.seq_lazy_linear_enc_global_8,hycomp,cvc5 interrupted by timeout.,1200.002
ball_count_2d_hill.03.seq_lazy_linear_enc_global_9,hycomp,unsat,0.063
ball_count_2d_hill.03.seq_lazy_linear_enc_lemmas_global_0,hycomp,unsat,0.005
ball_count_2d_hill.03.seq_lazy_linear_enc_lemmas_global_10,hycomp,cvc5 interrupted by timeout.,1200.339
ball_count_2d_hill.03.seq_lazy_linear_enc_lemmas_global_11,hycomp,unsat,0.085
ball_count_2d_hill.03.seq_lazy_linear_enc_lemmas_global_12,hycomp,cvc5 interrupted by timeout.,1200.01
ball_count_2d_hill.03.seq_lazy_linear_enc_lemmas_global_13,hycomp,unsat,0.1
ball_count_2d_hill.03.seq_lazy_linear_enc_lemmas_global_14,hycomp,cvc5 interrupted by timeout.,1200.006
ball_count_2d_hill.03.seq_lazy_linear_enc_lemmas_global_15,hycomp,unsat,0.126
ball_count_2d_hill.03.seq_lazy_linear_enc_lemmas_global_1,hycomp,unsat,0.01
ball_count_2d_hill.03.seq_lazy_linear_enc_lemmas_global_2,hycomp,unsat,0.019
ball_count_2d_hill.03.seq_lazy_linear_enc_lemmas_global_3,hycomp,unsat,0.028
ball_count_2d_hill.03.seq_lazy_linear_enc_lemmas_global_4,hycomp,unsat,0.034
ball_count_2d_hill.03.seq_lazy_linear_enc_lemmas_global_5,hycomp,unsat,0.047
ball_count_2d_hill.03.seq_lazy_linear_enc_lemmas_global_6,hycomp,unsat,0.054
ball_count_2d_hill.03.seq_lazy_linear_enc_lemmas_global_7,hycomp,unsat,0.065
ball_count_2d_hill.03.seq_lazy_linear_enc_lemmas_global_8,hycomp,cvc5 interrupted by timeout.,1200.005
ball_count_2d_hill.03.seq_lazy_linear_enc_lemmas_global_9,hycomp,unsat,0.07
ball_count_2d_hill.04.redlog_global_0,hycomp,unsat,0.009
ball_count_2d_hill.04.redlog_global_10,hycomp,cvc5 interrupted by timeout.,1200.013
ball_count_2d_hill.04.redlog_global_11,hycomp,unsat,0.199
ball_count_2d_hill.04.redlog_global_12,hycomp,cvc5 interrupted by timeout.,1200.003
ball_count_2d_hill.04.redlog_global_13,hycomp,unsat,0.199
ball_count_2d_hill.04.redlog_global_14,hycomp,cvc5 interrupted by timeout.,1200.213
ball_count_2d_hill.04.redlog_global_15,hycomp,unsat,0.23
ball_count_2d_hill.04.redlog_global_1,hycomp,unsat,0.021
ball_count_2d_hill.04.redlog_global_2,hycomp,unsat,0.037
ball_count_2d_hill.04.redlog_global_3,hycomp,unsat,0.049
ball_count_2d_hill.04.redlog_global_4,hycomp,unsat,0.06
ball_count_2d_hill.04.redlog_global_5,hycomp,unsat,0.081
ball_count_2d_hill.04.redlog_global_6,hycomp,unsat,0.088
ball_count_2d_hill.04.redlog_global_7,hycomp,unsat,0.115
ball_count_2d_hill.04.redlog_global_8,hycomp,cvc5 interrupted by timeout.,1200.008
ball_count_2d_hill.04.redlog_global_9,hycomp,unsat,0.147
ball_count_2d_hill.04.seq_lazy_global_0,hycomp,unsat,0.005
ball_count_2d_hill.04.seq_lazy_global_10,hycomp,cvc5 interrupted by timeout.,1200.002
ball_count_2d_hill.04.seq_lazy_global_11,hycomp,unsat,0.071
ball_count_2d_hill.04.seq_lazy_global_12,hycomp,cvc5 interrupted by timeout.,1200.007
ball_count_2d_hill.04.seq_lazy_global_13,hycomp,unsat,0.087
ball_count_2d_hill.04.seq_lazy_global_14,hycomp,cvc5 interrupted by timeout.,1200.006
ball_count_2d_hill.04.seq_lazy_global_15,hycomp,unsat,0.101
ball_count_2d_hill.04.seq_lazy_global_1,hycomp,unsat,0.014
ball_count_2d_hill.04.seq_lazy_global_2,hycomp,unsat,0.016
ball_count_2d_hill.04.seq_lazy_global_3,hycomp,unsat,0.026
ball_count_2d_hill.04.seq_lazy_global_4,hycomp,unsat,0.03
ball_count_2d_hill.04.seq_lazy_global_5,hycomp,unsat,0.054
ball_count_2d_hill.04.seq_lazy_global_6,hycomp,unsat,0.042
ball_count_2d_hill.04.seq_lazy_global_7,hycomp,unsat,0.051
ball_count_2d_hill.04.seq_lazy_global_8,hycomp,unsat,0.053
ball_count_2d_hill.04.seq_lazy_global_9,hycomp,unsat,0.06
ball_count_2d_hill.04.seq_lazy_lemmas_global_0,hycomp,unsat,0.006
ball_count_2d_hill.04.seq_lazy_lemmas_global_10,hycomp,cvc5 interrupted by timeout.,1200.009
ball_count_2d_hill.04.seq_lazy_lemmas_global_11,hycomp,unsat,0.088
ball_count_2d_hill.04.seq_lazy_lemmas_global_12,hycomp,cvc5 interrupted by timeout.,1200.039
